param1,param2
1.54994,0.53047
1.20728,0.56729
1.52758,0.51402
1.39326,0.77795
1.4482,0.45486
1.30281,0.74857
1.43679,0.71753
1.50096,0.56296
1.38226,0.6026
1.22726,0.54081
1.30551,0.56037
1.5339,0.55919
1.27024,0.56957
1.46512,0.50995
1.50147,0.51779
1.27988,0.5297
1.37783,0.54802
1.25818,0.53347
1.35285,0.6801
1.4111,0.64283
1.27171,0.496
1.49766,0.49572
1.58433,0.60391
1.50488,0.71815
1.39877,0.49623
1.47157,0.59451
1.35155,0.5463
1.28866,0.63812
1.35539,0.51996
1.39199,0.54988
1.4012,0.51589
1.2802,0.5634
1.30948,0.59834
1.27853,0.62626
1.28794,0.54511
1.19485,0.67647
1.42215,0.46644
1.37283,0.47934
1.26642,0.5706
1.49038,0.54873
1.32858,0.87336
1.66244,0.478
1.33807,0.61063
1.26177,0.8144
1.36349,0.45633
1.19956,0.51744
1.38363,0.46367
1.43165,0.49685
1.09329,0.69767
1.48764,0.40984
1.24709,0.69828
1.34828,0.68365
1.52063,0.48111
1.37055,0.64771
1.35746,0.59871
1.28175,0.58855
1.31167,0.57785
1.38116,0.67917
1.39831,0.60551
1.29151,0.45373
1.23503,0.53145
1.54515,0.65954
1.13361,0.62371
1.2748,0.3987
1.23816,0.39475
1.33187,0.63919
1.54758,0.5976
1.51543,0.40585
1.29383,0.72209
1.3425,0.41444
1.19673,0.82748
1.14413,0.60862
1.50818,0.45409
1.20008,0.74051
1.4757,0.55467
1.39275,0.5407
1.49509,0.63314
1.43907,0.59023
1.35127,0.48652
1.41119,0.6661
1.31133,0.62726
1.29787,0.59374
1.27981,0.62333
1.18788,0.68826
1.34734,0.59441
1.43506,0.63832
1.44073,0.61404
1.57754,0.52568
1.52275,0.56119
1.36913,0.43741
1.48954,0.59651
1.42995,0.51433
1.50892,0.51375
1.21186,0.7132
1.38774,0.46557
1.11315,0.60123
1.09611,0.60384
1.4046,0.63696
1.34837,0.50554
1.28514,0.51307
1.46387,0.56527
1.31968,0.58406
1.41217,0.69143
1.24973,0.4998
1.33524,0.6926
1.34266,0.47096
1.38928,0.39155
1.37695,0.74116
1.26414,0.74538
1.45747,0.48289
1.33428,0.56235
1.27297,0.62553
1.51459,0.49087
1.45023,0.50939
1.27969,0.63303
1.27277,0.55077
1.4725,0.51005
1.45007,0.64228
1.39871,0.53847
1.41516,0.51577
1.47054,0.55275
1.45266,0.4313
1.23426,0.56571
1.25503,0.53537
0.97115,0.66682
1.36101,0.49068
1.39955,0.53388
1.2121,0.60204
1.36342,0.66722
1.51271,0.56644
1.23179,0.5483
1.58085,0.59157
1.48984,0.57457
1.44183,0.59496
1.33426,0.65396
1.40215,0.46021
1.6243,0.52651
1.06614,0.64296
1.33762,0.4782
1.27129,0.59528
1.23689,0.6463
1.34881,0.51347
1.48476,0.50102
1.40612,0.56457
1.45099,0.60241
1.10021,0.6993
1.33991,0.50777
1.4204,0.62652
1.31368,0.46707
1.26725,0.61479
1.28075,0.7396
1.29334,0.53831
1.4088,0.4641
1.36869,0.51531
1.3517,0.55623
1.45805,0.43089
1.30675,0.54716
1.45482,0.46326
1.29671,0.58558
1.47437,0.5153
1.5053,0.62179
1.44836,0.64617
1.55378,0.57272
1.33591,0.54302
1.41126,0.50793
1.2563,0.61152
1.33032,0.61953
1.43141,0.46437
1.33262,0.5064
1.47946,0.5509
1.4126,0.63071
1.44833,0.45509
1.19879,0.48982
1.53631,0.62665
1.1896,0.52616
1.48595,0.6997
1.34936,0.40479
1.39558,0.5727
1.35177,0.96217
1.28176,0.51692
1.38798,0.61346
1.39127,0.45853
1.40771,0.55242
1.34973,0.58899
1.60892,0.55899
1.54388,0.47782
1.21753,0.58695
1.4079,0.55527
1.25295,0.52709
1.35719,0.59766
1.54651,0.61597
1.47822,0.63939
1.35111,0.69374
1.35469,0.45848
1.3933,0.43008
1.32102,0.52799
1.45646,0.53913
1.33391,0.57844
1.35903,0.51676
1.45439,0.52762
1.40274,0.54076
1.39409,0.54671
1.31274,0.48379
1.38987,0.41335
1.4505,0.61705
1.28206,0.47688
1.41158,0.64585
1.59521,0.58193
1.25504,0.69381
1.31458,0.69636
1.21123,0.71594
1.20961,0.64947
1.44201,0.58183
1.26827,0.47032
1.21258,0.54006
1.59487,0.53664
1.48036,0.62195
1.4002,0.56156
1.40695,0.53887
1.45951,0.43607
1.42765,0.44331
1.20227,0.63623
1.46858,0.48318
1.30791,0.62955
1.47714,0.54756
1.37763,0.47181
1.55963,0.592
1.22725,0.97168
1.41435,0.49974
1.38273,0.53782
1.28776,0.54488
1.40012,0.70995
1.25641,0.475
1.49013,0.60917
1.41458,0.43945
1.13534,0.55433
1.43458,0.5287
1.36128,0.60929
1.39786,0.49804
1.24604,0.6157
1.37529,0.6285
1.56942,0.52891
1.34319,0.47075
1.24564,0.77103
1.26429,0.50439
1.14361,0.69836
1.36953,0.4479
1.54717,0.54892
1.33579,0.75583
1.35531,0.7935
1.2156,0.57266
1.32422,0.46719
1.40139,0.5341
1.31007,0.39244
1.49341,0.53424
1.42323,0.36237
1.23324,0.78363
1.10238,0.71236
1.42398,0.54827
1.41987,0.59002
1.35115,0.50031
1.55805,0.46898
1.34284,0.50717
1.47712,0.499
1.24925,0.64885
1.38753,0.58902
1.29319,0.53789
1.26405,0.53794
1.48404,0.53978
1.25361,0.56131
1.28434,0.74124
1.37612,0.62482
1.46575,0.55578
1.26363,0.54784
1.29971,0.63514
1.45763,0.47889
1.27326,0.63433
1.58697,0.52901
1.50686,0.5337
1.51248,0.57601
1.2341,0.55123
1.59116,0.50287
1.25343,0.56468
1.40513,0.62881
1.35479,0.52571
1.51154,0.5975
1.41341,0.6592
1.28614,0.51067
1.55288,0.51686
1.51241,0.50058
1.4064,0.72808
1.46805,0.77241
1.48112,0.67555
1.58265,0.59882
1.34319,0.57066
1.24511,0.6145
1.31028,0.4966
1.37007,0.65971
1.56876,0.47206
1.40296,0.66368
1.52948,0.54263
1.49677,0.47687
1.47661,0.49177
1.20352,0.58315
1.41829,0.49155
1.35749,0.55425
1.35299,0.53081
1.50529,0.65703
1.14945,0.55412
1.27788,0.82039
1.44438,0.61353
1.30129,0.49604
1.37782,0.48132
1.31223,0.64228
1.3397,0.51336
1.30977,0.45777
1.51576,0.63135
1.38177,0.40995
1.11849,0.67592
1.28645,0.56648
1.4373,0.42374
1.26865,0.66918
1.41673,0.58161
1.42239,0.52788
1.4435,0.42363
1.5476,0.63455
1.51554,0.56332
1.35755,0.477
1.15177,0.61894
1.3598,0.4091
1.3831,0.44758
1.19301,0.6714
1.50348,0.57182
1.40016,0.48511
1.49325,0.53925
1.20167,0.52813
1.43013,0.59511
1.23649,0.57202
1.40006,0.51906
1.45546,0.54704
1.37733,0.72544
1.64536,0.77084
1.31149,0.41594
1.30465,0.77276
1.58748,0.47481
1.27569,0.77537
1.43272,0.46316
1.59483,0.58633
1.47033,0.60802
1.40156,0.55759
1.49713,0.51746
1.28309,0.59115
1.46889,0.53434
1.26964,0.65744
1.20623,0.61412
1.36108,0.52504
1.47575,0.60361
1.36971,0.55639
1.45271,0.56102
1.3849,0.47648
1.18586,0.78078
1.27939,0.64614
1.35499,0.57834
1.40524,0.47696
1.40136,0.51841
1.36182,0.52282
1.348,0.56964
1.29051,0.57294
1.3697,0.503
1.35041,0.58989
1.37691,0.47417
1.17828,0.6375
1.57064,0.59486
1.62916,0.62057
1.28565,0.80109
1.19803,0.60288
1.29896,0.54562
1.45434,0.58863
1.32724,0.69224
1.32234,0.64986
1.32036,0.62236
1.34513,0.58647
1.52548,0.49741
1.28496,0.59126
1.35906,0.43648
1.58637,0.61973
1.22411,0.44417
1.29741,0.48483
1.35143,0.4255
1.49005,0.53687
1.41515,0.63184
1.1828,0.60229
1.42176,0.48705
1.38741,0.60963
1.40152,0.61536
1.32061,0.52639
1.49627,0.50454
1.41774,0.51953
1.50489,0.45907
1.37323,0.53318
1.24061,0.47021
1.50744,0.51485
1.40713,0.57957
1.41507,0.59854
1.49407,0.49324
1.36608,0.55164
1.31411,0.5353
1.385,0.62111
1.45008,0.43149
1.45398,0.4335
1.52427,0.44635
1.46485,0.49301
1.32461,0.59149
1.32369,0.64795
1.40511,0.50453
1.28859,0.44284
1.33394,0.47734
1.42467,0.67524
1.51825,0.66908
1.43106,0.60805
1.25912,0.49044
1.58538,0.64592
1.54126,0.66374
1.32231,0.4758
1.43779,0.56362
1.25667,0.5629
1.47201,0.5502
1.38391,0.60552
1.19573,0.74945
1.33227,0.49102
1.37866,0.57407
1.29651,0.57779
1.36619,0.61077
1.33893,0.48673
1.51765,0.6154
1.45206,0.51456
1.38613,0.5932
1.43798,0.57409
1.46539,0.47348
1.62892,0.52714
1.38013,0.79575
1.16758,0.62507
1.31797,0.54895
1.45754,0.55512
1.4274,0.46444
1.42883,0.54336
1.36511,0.68335
1.38169,0.41631
1.52299,0.51037
1.27753,0.71255
1.36822,0.60634
1.30726,0.46312
1.42566,0.59162
1.1704,0.57995
1.5217,0.53396
1.41869,0.65084
1.39804,0.45202
1.54355,0.50348
1.33385,0.431
1.24737,0.72379
1.27522,0.54492
1.3817,0.73771
1.3052,0.50297
1.29191,0.53423
1.36892,0.50849
1.39061,0.48601
1.3301,0.62768
1.39264,0.57019
1.28561,0.55031
1.38461,0.5897
1.23549,0.53313
1.43043,0.51262
1.25689,0.49017
1.3543,0.50074
1.3377,0.53698
1.44143,0.52925
1.20961,0.5458
1.27127,0.67934
1.36832,0.46116
1.3084,0.62783
1.39965,0.47542
1.31338,0.56823
1.31316,0.56408
1.41068,0.54071
1.39437,0.50101
1.33188,0.49421
1.37305,0.56612
1.42286,0.53574
1.31216,0.49503
1.43998,0.6637
1.33172,0.63751
1.41597,0.47476
1.1124,0.57848
1.36916,0.67246
1.30992,0.536
1.49643,0.55082
1.14249,0.61669
1.26994,0.7318
1.44404,0.52179
1.36514,0.4895
1.38027,0.62097
1.4381,0.65733
1.25078,0.57348
1.35521,0.67799
1.37307,0.68661
1.52953,0.62697
1.31491,0.59954
1.35036,0.56925
1.32126,0.61763
1.43862,0.47333
1.34644,0.53299
1.29214,0.55496
1.33503,0.55343
1.39724,0.5168
1.26117,0.49688
1.27097,0.67062
1.38805,0.4967
1.40442,0.55893
1.37994,0.47648
1.49743,0.56403
1.2692,0.52733
1.4381,0.7153
1.28166,0.72904
1.34346,0.43202
1.33242,0.68387
1.38424,0.59986
1.44496,0.47388
1.43327,0.57778
1.27644,0.54642
1.24736,0.50896
1.51512,0.60793
1.24562,0.54109
1.30592,0.64109
1.35757,0.59365
1.41299,0.64828
1.27322,0.51853
1.42047,0.5132
1.40195,0.55166
1.44286,0.46115
1.35113,0.57817
1.25838,0.52693
1.33572,0.53452
1.341,0.48549
1.4711,0.56922
1.4433,0.44552
1.4873,0.91976
1.55399,0.69888
1.49343,0.60216
1.39877,0.63357
1.55585,0.57255
1.18784,0.67715
1.49079,0.5643
1.28996,0.52202
1.45573,0.57459
1.42167,0.50808
1.20332,0.73213
1.22394,0.68242
1.48012,0.46561
1.38752,0.58199
1.45859,0.46305
1.42992,0.46074
1.33722,0.66098
1.36853,0.54198
1.26649,0.57227
1.43144,0.55157
1.46496,0.68962
1.26641,0.44612
1.50903,0.52422
1.31419,0.75626
1.43091,0.40471
1.36968,0.7404
1.31678,0.55918
1.49411,0.43576
1.52554,0.47335
1.17,0.67108
1.37184,0.50634
1.50917,0.55546
1.31095,0.48254
1.4714,0.5028
1.39776,0.58629
1.47866,0.49808
1.2618,0.61562
1.45327,0.52804
1.56908,0.51724
1.31171,0.53122
1.45147,0.55957
1.3328,0.50204
1.46007,0.64192
1.5256,0.63002
1.38634,0.60519
1.31474,0.4459
1.27315,0.54062
1.26057,0.54684
1.48841,0.58911
1.31187,0.5885
1.37285,0.54791
1.31937,0.60443
1.3556,0.51495
1.40141,0.57164
1.40804,0.51061
1.42412,0.52791
1.28754,0.48065
1.33855,0.53909
1.48658,0.47798
1.33933,0.52072
1.47073,0.51348
1.46155,0.59759
1.3608,0.50495
1.33214,0.5884
1.39697,0.50723
1.3098,0.56158
1.42522,0.50995
1.43493,0.51826
1.38824,0.46922
1.46711,0.73107
1.49929,0.54346
1.28789,0.44656
1.35807,0.66973
1.42044,0.49566
1.39565,0.61242
1.32454,0.50522
1.4177,0.55814
1.462,0.53615
1.44169,0.56031
1.1799,0.63362
1.37814,0.62704
1.36446,0.51956
1.3372,0.5614
1.37049,0.47209
1.30688,0.54116
1.45623,0.49293
1.35323,0.49551
1.47226,0.63588
1.53712,0.71584
1.27084,0.46264
1.24813,0.49764
1.29377,0.54957
1.30406,0.5415
1.34421,0.53571
1.43655,0.58576
1.41737,0.57546
1.16193,0.67732
1.25959,0.45799
1.10763,0.68025
1.49423,0.60133
1.30915,0.48862
1.48293,0.60002
1.13694,0.5239
1.56042,0.62164
1.19186,0.51243
1.39568,0.62331
1.20429,0.7611
1.24222,0.58792
1.53698,0.49844
1.4053,0.55023
1.382,0.48726
1.4344,0.56211
1.27488,0.52565
1.37767,0.61382
1.31225,0.48287
1.24722,0.63504
1.4876,0.53077
1.43007,0.5469
1.3544,0.49776
1.39507,0.52226
1.33544,0.5786
1.39831,0.56863
1.29301,0.42617
1.48521,0.65023
1.43834,0.63351
1.35817,0.6658
1.32959,0.38059
1.22627,0.45737
1.36877,0.6717
1.32013,0.47244
1.47186,0.64076
1.24529,0.46429
1.49532,0.6316
1.24962,0.4317
1.56326,0.69411
1.24061,0.44858
1.4625,0.72522
1.37264,0.43156
1.39463,0.65385
1.43444,0.63333
1.24615,0.67419
1.34844,0.62101
1.33743,0.50581
1.37312,0.61283
1.33805,0.56981
1.58105,0.7584
1.80841,0.55724
1.28207,0.66219
1.47172,0.54959
1.1924,0.70725
1.49333,0.43196
1.28512,0.64602
1.30457,0.50206
1.30378,0.69676
1.41732,0.62387
1.28389,0.51311
1.40251,0.5818
1.22543,0.57161
1.39572,0.49785
1.40728,0.55106
1.33379,0.51961
1.41376,0.59111
1.41856,0.56839
1.4522,0.53388
1.32784,0.4419
1.38761,0.56539
1.46929,0.42511
1.32197,0.66706
1.47915,0.52141
1.18973,0.68632
1.30514,0.46712
1.31317,0.47521
1.20241,0.59512
1.53866,0.47528
1.16653,0.62725
1.27534,0.69302
1.22962,0.59937
1.28552,0.64793
1.30947,0.54656
1.41163,0.68881
1.15824,0.50663
1.51865,0.86545
1.65466,0.73803
1.40028,0.65921
1.45956,0.4655
1.32687,0.58939
1.21578,0.61705
1.3133,0.58798
1.35442,0.55503
1.45942,0.5146
1.32099,0.52982
1.49036,0.47358
1.35246,0.5483
1.44404,0.52686
1.5328,0.5869
1.21296,0.50277
1.50986,0.61356
1.37202,0.55284
1.28605,0.58592
1.32837,0.53694
1.36508,0.59451
1.37079,0.51689
1.41523,0.50752
1.19994,0.62963
1.42762,0.46183
1.26097,0.71003
1.3343,0.451
1.43299,0.55624
1.34816,0.56728
1.4409,0.58748
1.3365,0.57524
1.31702,0.47512
1.39275,0.43559
1.38345,0.54717
1.28205,0.54715
1.36138,0.59069
1.49915,0.52024
1.36445,0.49042
1.51348,0.60491
1.13922,0.62758
1.49741,0.54772
1.46907,0.69536
1.43562,0.649
1.26094,0.4649
1.57533,0.63619
1.22757,0.46648
1.5027,0.6202
1.30493,0.46651
1.44378,0.47968
1.34955,0.50104
1.45205,0.42908
1.45004,0.50034
1.26656,0.66641
1.2586,0.60463
1.3729,0.44106
1.45421,0.57832
1.24402,0.46994
1.17755,0.51727
1.65944,0.76161
1.14466,0.45601
1.58417,0.6239
1.1135,0.64996
1.67009,0.54874
1.29752,0.70452
1.50327,0.51348
1.37469,0.556
1.48456,0.56637
1.29061,0.43632
1.38534,0.54284
1.50436,0.52087
1.29688,0.54192
1.20807,0.54633
1.37131,0.48939
1.38717,0.5076
1.40408,0.51538
1.4803,0.55392
1.44273,0.62269
1.54016,0.51016
1.65263,0.6402
1.45061,0.54287
1.27646,0.57836
1.40241,0.47209
1.42827,0.49542
1.3992,0.61813
1.45929,0.5117
1.18392,0.47187
1.50084,0.564
1.58402,0.56364
1.22209,0.49734
1.19743,0.49661
1.64218,0.62443
1.35194,0.42696
1.48677,0.47488
1.36557,0.60049
1.46124,0.55006
1.42618,0.55243
1.34586,0.50626
1.57943,0.61743
1.41103,0.72708
1.23186,0.49415
1.40406,0.47695
1.29766,0.54318
1.44303,0.55156
1.4916,0.6529
1.28972,0.45156
1.58603,0.56284
1.30475,0.52348
1.54708,0.51137
1.45056,0.57785
1.37764,0.49138
1.35418,0.63156
1.44129,0.60012
1.20619,0.57706
1.28651,0.44581
1.49844,0.73571
1.26497,0.66028
1.54265,0.42338
1.29893,0.62144
1.45563,0.46678
1.40105,0.54869
1.24944,0.66192
1.25446,0.64919
1.33805,0.54351
1.38818,0.68774
1.38254,0.68058
1.47808,0.64553
1.58711,0.62371
1.0771,0.58878
1.66192,0.50037
1.35274,0.52273
1.38959,0.57438
1.49645,0.50662
1.24505,0.52498
1.52255,0.52777
1.38771,0.72723
1.51401,0.44348
1.37199,0.50507
1.39198,0.54326
1.27924,0.53613
1.40659,0.54102
1.31322,0.45595
1.3541,0.46703
1.38007,0.63246
1.4601,0.57954
1.27497,0.51287
1.37478,0.50772
1.43962,0.4797
1.35285,0.70065
1.42235,0.42611
1.52928,0.4192
1.39225,0.68468
1.34141,0.57305
1.35034,0.50178
1.33629,0.59567
1.43248,0.46471
1.50813,0.51849
1.34746,0.50082
1.16276,0.60938
1.3304,0.50384
1.4215,0.60399
1.49493,0.5275
1.31984,0.63139
1.28903,0.5862
1.33687,0.58727
1.37315,0.56863
1.3227,0.53848
1.43471,0.50928
1.33021,0.53867
1.42698,0.5763
1.40161,0.48999
1.23151,0.52026
1.37086,0.44589
1.33395,0.68246
1.34994,0.47108
1.43077,0.57748
1.32111,0.4337
1.2241,0.54267
1.5207,0.60025
1.57555,0.63817
1.38139,0.56802
1.19888,0.57069
1.39285,0.59036
1.39424,0.45234
1.55956,0.44506
1.2942,0.54545
1.5769,0.64563
1.70365,0.79065
1.18204,0.58945
1.15492,0.46894
1.50184,0.88122
1.42636,0.68951
1.28911,0.48049
1.36274,0.75595
1.62956,0.57034
1.0373,0.7159
1.55408,0.5769
1.35638,0.59072
1.30478,0.531
1.36325,0.52294
1.34271,0.59462
1.39958,0.50991
1.49536,0.45508
1.26919,0.53809
1.5053,0.52258
1.30201,0.61352
1.39206,0.46775
1.45616,0.5833
1.36978,0.44569
1.44413,0.58534
1.47357,0.47785
1.38576,0.48546
1.40448,0.56329
1.42904,0.44861
1.3371,0.5703
1.4354,0.72434
1.28923,0.47064
1.47555,0.46469
1.36647,0.47516
1.32554,0.54853
1.37868,0.51591
1.42583,0.46246
1.29011,0.57717
1.44879,0.4932
1.39654,0.4669
1.29983,0.53966
1.52336,0.49319
1.32676,0.45697
1.38525,0.74468
1.34422,0.54629
1.28401,0.60025
1.43784,0.48607
1.51191,0.68979
1.26888,0.48396
1.33251,0.47607
1.47253,0.67206
1.32651,0.42303
1.43421,0.57113
1.32832,0.63979
1.50412,0.60626
1.46456,0.59974
1.28042,0.54718
1.34276,0.58596
1.34094,0.4587
1.46292,0.54183
1.38701,0.58666
1.33542,0.57594
1.35861,0.55896
1.47759,0.53773
1.41053,0.48262
1.39622,0.5535
1.37331,0.53286
1.26238,0.55283
1.40952,0.54938
1.1936,0.5422
1.41235,0.49373
1.43469,0.5891
1.23255,0.5689
1.30889,0.59948
1.26278,0.4457
1.47221,0.53528
1.36525,0.53266
1.32366,0.51614
1.46391,0.63576
1.39533,0.56551
1.36907,0.57883
1.34828,0.54791
1.22297,0.56558
1.50762,0.57226
1.38202,0.54429
1.35697,0.50617
1.2889,0.52306
1.45133,0.5749
1.39019,0.42608
1.48755,0.56054
1.2707,0.53584
1.18732,0.7364
1.55433,0.8004
1.1393,0.50387
1.55673,0.5953
1.08036,0.58614
1.41822,0.67597
1.07576,0.58936
1.59208,0.58382
1.17416,0.56604
1.50824,0.57079
1.42812,0.72232
1.35119,0.46715
1.42329,0.52899
1.39925,0.504
1.33742,0.57356
1.49523,0.51727
1.43061,0.53292
1.27279,0.60301
1.18387,0.56
1.45767,0.48152
1.46496,0.65371
1.58382,0.4722
1.2514,0.85632
1.25627,0.80695
1.32549,0.42518
0.98197,0.77124
1.40993,0.57533
1.268,0.58183
1.56104,0.56242
1.49509,0.61161
1.39947,0.55307
1.20395,0.67056
1.31619,0.53114
1.2417,0.61792
1.43664,0.40909
1.57417,0.55979
1.16469,0.56482
1.43594,0.57376
1.27574,0.48513
1.3538,0.41334
1.53109,0.53423
1.46526,0.4635
1.33622,0.49742
1.38119,0.51957
1.48017,0.49422
1.19131,0.57222
1.05527,0.6762
1.38582,0.44548
1.54142,0.51675
1.3226,0.46351
1.35301,0.69933
1.2443,0.57888
1.4869,0.56102
1.32934,0.46482
1.53404,0.46371
1.24792,0.54895
1.524,0.67177
1.17105,0.50966
1.56441,0.62807
1.26661,0.59764
1.55941,0.41684
1.34541,0.42841
1.07308,0.58405
1.13115,0.9039
1.3886,0.47435
1.29688,0.53991
1.40572,0.60056
1.45827,0.54214
1.34871,0.55235
1.47865,0.55123
1.27616,0.54048
1.38653,0.58269
1.24209,0.65212
1.27487,0.63625
1.42122,0.49847
1.34267,0.55548
1.44918,0.49252
1.26128,0.57878
1.34757,0.47083
1.53686,0.5693
1.31254,0.54153
1.3529,0.51744
1.41172,0.5724
1.41115,0.46907
1.34554,0.56662
1.44112,0.45149
1.27138,0.64564
1.26277,0.60414
1.35705,0.62524
1.54989,0.60974
1.27943,0.47636
1.47167,0.64017
1.3317,0.45149
1.39466,0.66664
1.42557,0.45252
1.47778,0.46286
1.3633,0.39131
1.25432,0.87202
1.51823,0.72022
1.18732,0.46812
1.47321,0.67642
1.44479,0.53891
1.33773,0.51321
1.40021,0.6345
1.24613,0.54899
1.44203,0.46309
1.40344,0.46747
1.61674,0.5287
1.19467,0.54431
1.40115,0.44721
1.52351,0.47439
1.41813,0.45091
1.61147,0.707
1.62457,0.73112
1.69887,0.67377
1.32622,0.43307
1.46408,0.61549
1.39376,0.4251
1.27512,0.63308
1.40256,0.51975
1.2777,0.51861
1.50737,0.52772
1.2452,0.57113
1.40591,0.5263
1.4187,0.50144
1.33794,0.57412
1.28542,0.65294
1.32304,0.55113
1.39442,0.60647
1.55704,0.56646
1.15609,0.57487
1.5979,0.56628
1.24666,0.54701
1.42412,0.61774
1.34634,0.51115
1.29744,0.61369
1.50103,0.47561
1.3754,0.42291
1.35986,0.72465
1.34214,0.48069
1.43791,0.72294
1.42928,0.45719
1.40534,0.43159
1.20586,0.53285
1.5431,0.55345
1.46077,0.574
1.27648,0.55092
1.31274,0.57682
1.42481,0.58569
1.37348,0.48127
1.61127,0.66436
1.03468,0.64006
1.55179,0.61473
1.23325,0.51964
1.4129,0.46895
1.36567,0.56507
1.41941,0.52942
1.38046,0.67085
1.25002,0.52567
1.48822,0.57024
1.37272,0.45056
1.36554,0.54471
1.3595,0.71478
1.33931,0.48176
1.34834,0.43121
1.42177,0.67704
1.45127,0.68798
1.30543,0.44816
1.34908,0.6831
1.50432,0.49151
1.4855,0.50158
1.21495,0.60517
1.49518,0.49882
1.2764,0.49154
1.54506,0.72732
1.14892,0.51812
1.31294,0.55758
1.49313,0.483
1.53055,0.52352
1.45073,0.55452
1.34508,0.55857
1.36651,0.54154
1.41527,0.56911
1.41525,0.43792
1.44391,0.56937
1.4487,0.53652
1.40635,0.59023
1.39263,0.56605
1.2421,0.67423
1.40518,0.45686
1.38508,0.56548
1.3161,0.51842
1.34371,0.54029
1.48287,0.54264
1.34534,0.51939
1.37521,0.61324
1.3325,0.51807
1.20774,0.60814
1.34056,0.53974
1.30861,0.5793
1.44239,0.42781
1.1991,0.73977
1.62576,0.44255
1.02871,0.63474
1.56974,0.66915
1.4545,0.64456
1.28515,0.47068
1.28686,0.51303
1.35829,0.45531
1.3563,0.61018
1.44876,0.48986
1.39163,0.58817
1.3796,0.58752
1.35336,0.4868
1.3816,0.45611
1.48026,0.43464
1.45877,0.74197
1.20121,0.61114
1.27352,0.61498
1.47154,0.49902
1.46204,0.61484
1.49005,0.59792
1.61429,0.71731
1.3664,0.60227
1.51773,0.52191
1.23779,0.47757
1.26653,0.67402
1.4038,0.553
1.37565,0.51369
1.39709,0.5005
1.36138,0.4996
1.35086,0.53122
1.27618,0.61037
1.28434,0.56955
1.45053,0.44103
1.30623,0.64631
1.32097,0.46685
1.30702,0.45187
1.17633,0.54712
1.34561,0.50024
1.42583,0.5741
1.42194,0.52403
1.37861,0.53604
1.43444,0.69605
1.39166,0.39777
1.37016,0.47079
1.35024,0.59687
1.3026,0.48848
1.35341,0.61089
1.34671,0.48829
1.44568,0.5889
1.26399,0.56032
1.30356,0.62397
1.42244,0.76975
1.38408,0.56102
1.41828,0.57078
1.31015,0.53862
1.34045,0.57268
1.41057,0.49828
1.33929,0.49253
1.57205,0.52441
1.26257,0.47139
1.55825,0.59883
1.33391,0.58678
1.43644,0.44362
1.47763,0.58369
1.2729,0.72476
1.42164,0.48127
1.27536,0.61518
1.10147,0.7636
1.5422,0.49709
1.26292,0.54982
1.24331,0.62252
1.26749,0.93233
1.49371,0.74176
1.3407,0.69166
1.37679,0.45029
1.47926,0.55031
1.26496,0.70279
1.2568,0.64727
1.20551,0.63647
1.28955,0.65624
1.44085,0.50368
1.24991,0.46588
1.50622,0.54468
1.33408,0.4639
1.25499,0.67523
1.20947,0.51404
1.39665,0.39366
1.54399,0.52275
1.17975,0.62971
1.47927,0.59687
1.35223,0.54576
1.20448,0.63387
1.38074,0.70355
1.39216,0.67223
1.61263,0.62369
1.50144,0.70179
1.41958,0.5682
1.35672,0.46023
1.38204,0.53235
1.34401,0.59321
1.41318,0.50731
1.41216,0.51086
1.40398,0.58051
1.36896,0.5402
1.41957,0.57088
1.51823,0.82957
1.34177,0.35549
1.41296,0.60356
1.36599,0.57212
1.30195,0.61713
1.33411,0.6191
1.32771,0.54496
1.30585,0.53773
1.43613,0.62993
1.28428,0.65855
1.36218,0.57663
1.40333,0.63069
1.13723,0.56624
1.38796,0.76881
1.32603,0.56937
1.42896,0.51942
1.37724,0.53153
1.25162,0.57657
1.47711,0.57201
1.41243,0.57669
1.55208,0.48163
1.42336,0.68284
1.24718,0.52816
1.23001,0.61673
1.42481,0.54907
1.45373,0.51019
1.34747,0.63663
1.38904,0.47962
1.26513,0.62948
1.46106,0.49426
1.30874,0.57519
1.3491,0.5818
1.30831,0.55246
1.26625,0.49879
1.42953,0.65522
1.31978,0.47076
1.49712,0.55644
1.4847,0.58672
1.30538,0.47544
1.39687,0.65371
1.38894,0.55759
1.31361,0.58259
1.48671,0.43922
1.37691,0.59378
1.20779,0.56016
1.5353,0.58366
1.60884,0.60971
1.43621,0.58103
1.38989,0.44331
1.32047,0.73152
1.2938,0.6197
1.21216,0.53548
1.49392,0.60233
1.54142,0.66668
1.26373,0.47777
1.41624,0.44187
1.36893,0.59291
1.27562,0.58672
1.30873,0.63184
1.47982,0.54417
1.34252,0.5209
1.2211,0.66896
1.46418,0.49826
1.33944,0.62693
1.42988,0.6292
1.30041,0.48973
1.33942,0.56228
1.42262,0.48859
1.55617,0.54532
1.3619,0.5168
1.33496,0.55444
1.34099,0.65336
1.42419,0.50559
1.48258,0.48837
1.38983,0.48296
1.52141,0.51251
1.29435,0.63075
1.29039,0.57996
1.39388,0.52239
1.24396,0.455
1.72007,0.65848
1.26955,0.42287
1.54427,0.68406
1.24625,0.5551
1.26638,0.54128
1.51784,0.4649
1.39108,0.54355
1.31742,0.59571
1.07293,0.70166
1.42942,0.43011
1.33015,0.71106
1.33238,0.48209
1.45269,0.58139
1.30678,0.46764
1.40407,0.60598
